training...
0.971641 -0.828049 -0.788054 
bias = 0.371486
Kernel 2:
0.217075 0.504146 0.641599 
-0.0152452 0.249121 -0.0688047 
-0.516535 0.0247277 0.350163 
bias = 0.783697
Kernel 3:
0.788904 0.213411 0.564629 
-0.0480587 -0.292422 0.884834 
0.811141 0.586786 0.825895 
bias = 0.411876
Kernel 4:
-0.870122 -0.132527 0.623581 
0.529897 -0.0218809 0.247776 
0.367467 0.0108854 0.951517 
bias = 0.144546
Kernel 5:
0.915201 -0.214369 -0.891918 
-0.467435 -0.173208 0.886605 
-0.824724 0.869917 0.696516 
bias = 0.34129
Kernel 6:
0.064999 0.853816 0.951424 
-0.019657 -0.00934009 -0.928833 
0.35911 0.862101 -0.70315 
bias = -0.488164
Kernel 7:
-0.249108 -0.0210831 -0.14882 
0.548242 0.415405 -0.431744 
0.685028 0.186457 0.27765 
bias = -0.787454
Kernel 8:
-0.405662 0.467095 0.272714 
0.0902048 -0.215685 0.654557 
0.274169 0.535669 -0.139763 
bias = 0.201818
Kernel 9:
0.654899 -0.82061 0.336494 
0.572588 0.429842 0.750533 
-0.437724 -0.313667 -0.0303995 
bias = -0.578566
Kernel 10:
0.112372 0.205099 -1.05462 
0.222668 0.658743 -1.04386 
-0.394525 -0.601088 0.37422 
bias = -4.83608
Kernel 11:
-0.769176 -0.866585 -0.942022 
0.69672 0.500988 -0.0928544 
-0.311711 0.129451 -0.251612 
bias = -0.251546
Kernel 12:
-0.0997947 0.0974584 -0.6521 
-0.386889 0.987038 0.973813 
0.0370284 0.692188 -0.588661 
bias = -1.08346
Kernel 13:
-0.0268067 0.122362 -1.00484 
0.558516 -0.656366 -0.218599 
0.131106 -0.883305 -0.805741 
bias = -2.15522
Kernel 14:
-0.0156636 0.476097 0.480558 
-0.489611 0.652595 0.950235 
-0.998869 0.0714062 0.234388 
bias = 0.309323
Kernel 15:
-0.876301 0.0137759 -0.468347 
0.49628 0.984132 0.313212 
0.149302 -0.68561 0.956254 
bias = -0.249148
NN:
eps: 0
N: 10
Loss function: Scaled Corss-Entropy Error
Layer 1: 
Neuron:
learning rate: 0.5
Activation function: Relu
weights:
-0.361151 0.131931 -0.63501 -0.616187 -0.261428 0.172669 0.0445737 -0.850363 -0.0482212 -0.454182 0.556824 0.539424 0.10241 -0.800384 -0.0498158 0.746185 -0.871132 0.88037 0.380568 0.200494 -0.29862 -0.909958 0.329378 -0.14043 -0.200987 0.00759941 -0.276667 0.060448 -0.0498261 0.57269 -0.80082 0.621588 -0.975557 -0.183625 -0.185863 0.204989 -0.743665 -0.783154 -0.473104 0.533546 -0.698803 -0.779345 -0.444372 -0.564836 0.805294 0.582041 0.371051 0.258229 0.055416 -0.624092 0.878847 0.782627 -0.38932 0.705917 0.344056 0.542957 -0.519929 -0.438578 0.812197 0.589871 -0.0350925 0.200265 -0.137924 -0.0873099 0.582522 0.450854 -0.496972 -0.610846 -0.483597 0.184941 0.305327 -0.374343 0.420047 -0.273894 0.664254 0.121835 -0.32555 0.478147 0.214482 0.794618 -0.854739 0.405509 -0.618433 -0.00112015 -0.826292 0.508311 -0.824514 0.400909 0.0742412 -0.227916 -0.589081 -0.682103 -0.107758 0.912279 0.670109 0.514072 0.0147534 -0.0390133 0.304209 0.833433 -0.487651 0.05156 0.569187 0.33186 -0.424128 -0.32572 -0.369509 -0.335885 0.775716 -0.53984 0.915107 0.205785 0.627092 -0.468984 -0.206139 -0.573473 -0.363994 0.349599 -0.292961 0.210215 -0.911861 0.358096 0.524285 -0.345737 -0.804117 -0.800737 0.0192364 -0.694275 -0.673977 0.471996 0.843781 -0.574252 0.538499 0.545763 0.644293 0.62794 -0.211342 -0.0298156 0.888604 0.761937 -0.132249 -0.709023 -0.542464 0.812906 0.509651 
Neuron:
learning rate: 0.5
Activation function: Relu
weights:
-0.300692 0.262918 0.855199 -0.667249 -0.445843 0.718598 -0.52497 0.835543 0.968322 0.587016 -0.0163554 -0.885184 0.712399 -0.706795 0.890309 -0.574033 0.227599 -0.750115 0.813805 -0.376675 -0.784178 0.323925 0.215259 -0.134203 0.455977 -0.388049 0.0647986 -0.930625 0.982917 -0.114097 0.366905 0.575931 -0.324375 0.232795 0.587063 0.766845 0.364351 -0.351798 -0.670794 -0.0267085 -0.890339 0.0764324 0.599831 -0.63627 0.210807 -0.964279 -0.640889 0.579376 -0.433958 0.46872 -0.230301 -0.674038 -0.557735 0.153919 0.922296 -0.976659 -0.705197 -0.253771 0.873695 0.20013 -0.416524 -0.525101 0.626597 -0.783155 -0.481541 0.73581 0.75866 0.795813 -0.767454 -0.602839 0.0911981 0.765877 0.0895258 0.659287 0.640176 -0.554942 -0.901796 -0.486108 -0.0209622 -0.310892 0.84502 0.244312 0.158 -0.49451 0.762316 0.248887 -0.951914 -0.810276 -0.305832 -0.116532 -0.55563 -0.473787 -0.944279 -0.494307 0.190548 0.535454 -0.619 0.458911 0.923775 -0.11039 0.679878 0.711331 -0.663852 0.64306 -0.0934369 -0.394591 0.117349 0.287918 -0.955456 -0.356502 0.271482 0.794026 -0.805858 -0.0505865 -0.207129 0.777241 -0.90992 0.968323 0.604594 -0.582483 0.20437 0.840595 -0.11158 0.672642 -0.911825 0.957753 0.949612 0.134049 0.968991 -0.175006 0.672093 -0.13578 -0.0593703 0.162612 -0.986532 -0.645075 0.220926 -0.889418 -0.440599 0.858417 -0.582529 -0.564008 0.723631 0.0690974 -0.68001 
Neuron:
learning rate: 0.5
Activation function: Relu
weights:
-0.93366 -0.0172426 0.203282 0.553877 -0.993542 -0.454144 -0.794871 0.603643 -0.575121 -0.0580557 0.257062 0.449344 0.116696 -0.681943 0.577642 0.421222 -0.520529 -0.535362 0.174789 -0.325082 0.347013 0.252815 -0.946287 -0.252599 0.56902 -0.483723 0.0673604 0.125989 -0.506369 -0.546148 0.894679 0.877209 -0.739975 -0.751993 -0.75038 0.357627 0.637512 0.657471 0.111811 -0.794378 0.884286 0.192397 -0.380539 0.277243 -0.371716 0.570036 0.591975 -0.681864 -0.0923609 -0.310136 -0.463286 -0.449243 -0.42642 -0.838876 -0.984996 -0.83493 -0.673672 -0.411249 0.145064 0.0957135 0.656348 -0.758692 0.656967 -0.354693 0.678711 -0.908422 0.148883 0.284166 -0.0188529 -0.86118 0.150245 -0.825488 0.0208501 0.428227 -0.786109 -0.126988 -0.281835 -0.795518 -0.270424 0.980504 -0.671188 -0.657334 0.190942 -0.842216 0.869664 0.435919 0.484803 0.08415 0.309145 -0.204392 0.789515 -0.627363 -0.0913792 0.18929 -0.602927 0.601323 0.443299 0.526761 -0.731727 -0.127741 -0.939406 -0.597206 0.7532 -0.960556 -0.0587203 -0.911464 -0.972773 0.608922 0.151097 -0.515301 -0.658117 -0.975563 -0.283192 0.390397 -0.60592 0.309356 -0.647949 -0.0718729 0.0319381 0.784269 -0.78822 0.392606 0.521734 0.790209 -0.959092 0.544661 0.119308 -0.790444 -0.986557 0.942522 0.968718 -0.756265 -0.55065 -0.778391 -0.417893 0.466986 0.626241 -0.775712 0.612531 0.807869 -0.143552 -0.684666 0.811085 -0.100939 -0.476131 
Neuron:
learning rate: 0.5
Activation function: Relu
weights:
-0.340516 0.955419 -0.279422 -0.24292 -0.748876 -0.351962 0.581478 0.897403 0.659513 0.436216 -0.518483 -0.141161 -0.495321 -0.862266 -0.0988285 0.989311 -0.644336 0.652316 -0.529807 -0.458035 -0.189336 -0.168158 -0.230362 0.297937 -0.572358 0.372428 -0.607133 -0.0843619 0.129842 0.247711 -0.722324 -0.0999623 -0.0671778 0.943012 -0.79154 0.594772 0.333453 0.3362 0.519464 0.639617 0.0449942 0.217772 0.0959311 0.313188 -0.253334 0.221341 0.0848479 0.0393226 0.895553 -0.442369 -0.892336 0.509589 0.655677 -0.0380558 0.396695 -0.74504 0.108583 0.949019 0.169547 -0.416722 0.151196 -0.841272 0.748615 -0.0195665 -0.854574 -0.82859 -0.111801 0.964586 -0.200469 0.71215 -0.896392 0.344636 0.2961 0.556278 -0.642112 0.0200984 -0.206538 0.713318 0.730546 0.28359 0.30068 -0.477485 0.904801 0.991735 0.0938261 0.934821 -0.460083 -0.610741 -0.7234 -0.177279 0.47592 0.792228 0.968344 0.960866 -0.719291 0.869847 -0.488099 0.518601 0.132722 0.653194 0.237394 -0.119401 -0.775942 0.750562 0.697083 -0.123421 -0.344165 -0.37882 -0.825187 -0.92427 -0.208243 0.0681801 -0.0970812 0.355931 0.125829 0.812207 0.766105 -0.0671791 0.920911 -0.254253 0.765342 -0.89452 -0.198478 0.178722 -0.214379 0.931034 -0.115278 0.523193 -0.696679 0.914832 -0.424796 0.453208 -0.936335 -0.977793 0.231771 -0.632014 -0.256209 -0.106802 0.981552 0.950555 -0.0150797 0.555922 -0.626279 0.12268 -0.125574 
Neuron:
learning rate: 0.5
Activation function: Relu
weights:
-0.515953 0.376545 0.586377 -0.765592 0.698162 0.00415591 -0.151587 0.269344 0.866076 0.140834 -0.999604 -0.344941 0.579694 0.918465 0.63588 -0.772873 0.316584 0.824863 -0.534388 0.547146 -0.112251 -0.610431 0.478992 0.410482 0.979322 -0.54018 -0.797 0.824957 -0.939734 -0.102368 -0.505433 -0.811451 -0.0653168 0.220534 0.508054 0.861341 0.562875 0.241277 -0.857437 -0.938894 0.00769884 -0.605643 0.95667 0.753726 -0.120343 -0.602425 -0.964621 -0.38546 -0.420197 -0.25166 0.354587 -0.448096 0.845279 0.599875 0.0940086 0.00181879 0.568335 0.00292082 -0.909701 0.647718 0.201859 0.63643 0.473591 -0.363614 0.73277 -0.336027 0.399787 -0.781564 0.251395 -0.801264 -0.850842 -0.098769 -0.0107291 -0.32422 0.833122 0.280249 0.146355 -0.212017 0.628367 0.956782 0.641118 -0.73043 -0.334136 0.183893 0.69598 -0.660741 0.933897 0.011978 -0.685458 -0.485322 -0.806122 -0.492536 -0.0572434 -0.0906346 0.703905 0.529523 -0.309116 0.681049 0.387934 0.0139061 -0.280986 -0.533463 0.0932114 0.603982 -0.866583 -0.65846 -0.732139 0.938268 -0.52587 -0.289354 0.826619 0.987976 0.919295 0.593552 -0.176894 0.937872 0.808537 -0.918911 -0.136609 0.00901931 -0.412533 0.557903 0.67619 0.72035 0.928428 0.0967026 -0.719974 -0.604409 -0.302371 0.0445206 0.257008 -0.45911 -0.2636 -0.325322 0.304928 0.931372 -0.427041 0.713767 0.273914 -0.334686 0.934424 0.865668 -0.721092 0.613886 -0.423282 
Neuron:
learning rate: 0.5
Activation function: Relu
weights:
-0.0964724 0.587719 -0.209917 -0.0810318 0.0987752 0.115117 0.775238 -0.569334 -0.804789 -0.0969424 0.689644 0.852725 -0.259189 -0.185657 -0.335724 -0.515155 -0.208323 0.719806 -0.216449 0.137391 -0.870799 0.475942 -0.83627 0.804072 0.0343003 0.485171 0.265072 -0.933442 -0.367556 0.483102 -0.505013 0.239778 -0.0427869 0.880408 -0.986389 -0.233974 -0.406529 -0.535388 -0.259856 0.592316 -0.95016 0.659088 -0.707584 -0.369971 -0.100786 0.085361 0.662166 -0.97868 -0.677745 -0.853787 0.403218 0.880479 0.214662 -0.18193 0.297426 0.831158 -0.734069 0.506968 0.610733 0.596268 -0.522552 -0.528774 0.895029 0.760651 0.266111 0.526546 -0.348307 -0.00271732 0.329997 0.259532 -0.0527422 -0.438476 0.530038 0.345142 0.799497 -0.847678 -0.925915 0.140334 0.593514 -0.816982 0.988331 0.871656 -0.0786005 0.962112 0.213006 -0.00351472 0.928169 -0.259658 -0.0728371 -0.172481 -0.890703 -0.0517712 -0.119041 -0.715655 -0.0154916 -0.366518 -0.0629676 -0.296013 0.91544 -0.202979 0.538319 -0.470754 0.0346087 -0.331394 0.26831 -0.506131 -0.550583 0.355509 -0.960072 0.0772758 0.774654 -0.392821 -0.142635 0.725956 -0.865643 -0.862796 0.987234 0.447052 -0.393313 -0.41924 -0.168064 -0.650813 -0.219509 0.716188 0.976653 0.60779 -0.86554 0.862464 -0.559672 -0.404512 -0.640932 -0.14389 -0.367111 -0.0415258 0.0764071 0.174484 0.54802 0.572756 0.318351 0.525292 0.585517 0.78524 -0.470913 -0.631366 0.636453 
Neuron:
learning rate: 0.5
Activation function: Relu
weights:
1.02879 0.91293 -0.382335 0.0982782 -0.238139 -0.399878 -0.75303 -0.180894 -0.290312 0.732974 -0.900856 0.493701 -0.184005 -0.626623 -0.719304 -0.729069 -0.875164 0.209578 -0.641509 0.460035 -0.0263618 0.720907 0.845554 -0.155635 0.520581 0.640919 -0.661219 0.292542 -0.0543004 0.818713 0.0891412 -0.136882 -0.384705 0.866278 0.317228 0.857897 -0.389136 -0.179289 0.203321 -0.560657 -0.402139 -0.260121 -0.374233 -0.101233 0.0479274 -0.874175 -0.322542 0.0662069 -0.961654 -0.838344 -0.749954 0.833036 0.471267 0.803558 0.0922197 -0.356957 0.622865 0.492127 -0.819975 0.679286 0.764955 0.591953 0.951189 0.626904 0.378727 -0.733371 0.226064 -0.54683 -0.572752 -0.236112 -0.326214 -0.684791 0.710346 0.789533 -0.544874 -0.291071 0.63968 -0.865702 0.135744 -0.25782 0.265906 0.184206 0.0382038 -0.0427525 0.381404 -0.293719 -0.204811 0.439629 0.563818 -0.429075 -0.671352 -0.304046 -0.0979763 -0.687713 -0.390557 -0.0923777 -0.592574 0.601015 -0.73411 -0.192381 0.657284 -0.783841 -0.580759 0.456626 -0.859731 0.948016 0.272813 -0.0414746 -0.635849 -0.981358 0.321822 0.858134 0.652605 0.336739 -0.419838 -0.22152 0.904974 -0.103398 0.185424 0.428628 -0.0425175 -0.591834 -0.955965 -0.909346 0.619692 -0.836597 -0.677627 -0.873474 -0.0603192 -0.707796 -0.564545 -0.44648 -0.224256 -0.856145 -0.472463 -0.0323596 0.656305 0.514786 0.00409373 0.803248 0.186964 0.308929 0.167617 -0.867557 0.96948 
Neuron:
learning rate: 0.5
Activation function: Relu
weights:
-0.149943 0.608715 0.676658 0.599031 -0.0848525 -0.115129 -0.970569 -0.350782 0.407158 -0.89305 0.505341 0.363652 0.119396 -0.920219 0.455788 0.449536 0.763245 -0.313861 0.983085 -0.989161 0.574253 -0.734346 0.288885 -0.936426 0.676933 -0.734753 0.118963 0.459119 0.687664 -0.318 -0.129002 0.670931 0.782132 0.609414 0.473651 -0.0816402 0.618554 -0.403686 -0.0423331 0.78805 -0.181922 -0.729267 -0.686057 -0.123277 -0.210578 -0.208106 -0.259272 0.488043 0.518975 0.59831 0.995671 -0.975204 -0.554489 -0.339013 -0.593288 -0.78702 0.557402 0.263641 -0.985049 0.278812 -0.0128017 0.842066 0.604125 -0.466251 -0.281912 -0.0910325 0.0164289 0.12031 0.0551744 -0.683677 -0.56109 -0.231628 -0.964649 -0.857312 0.89972 0.217747 0.277642 0.439295 -0.00160306 -0.239347 -0.424319 -0.511035 -0.900061 -0.959196 -0.0869287 -0.762564 0.406669 -0.610341 0.0457553 -0.295939 -0.822157 -0.0928525 -0.572388 -0.117002 -0.454252 -0.618791 -0.0148084 -0.884248 0.446 -0.0820819 0.448749 0.462754 -0.746706 -0.0912649 0.111056 -0.912824 0.517849 -0.637319 0.713598 -0.780111 0.682158 -0.967948 -0.299499 0.318443 0.0665078 -0.204015 -0.881081 -0.335034 -0.910371 -0.60682 -0.820549 -0.973836 0.741681 -0.568496 -0.708027 0.188608 -0.0712818 -0.0341905 -0.305124 0.472675 -0.138294 0.465798 0.32576 0.346923 -0.877143 0.673172 -0.0609659 -0.653441 -0.380768 0.435905 0.251108 0.365796 -0.065776 0.502669 0.359806 
Neuron:
learning rate: 0.5
Activation function: Relu
weights:
-0.748667 -0.843619 -0.711156 -0.393606 0.671451 -0.928735 0.753891 0.643039 -0.450961 0.696172 0.555021 0.232592 -0.828396 -0.850052 -0.820676 0.89603 -0.424269 -0.691459 0.650967 0.798532 0.931139 -0.35483 0.370182 -0.346715 0.758206 -0.827947 0.694662 -0.814453 -0.50611 -0.193293 -0.681387 -0.0659027 0.373098 0.664576 -0.468047 -0.461816 0.25801 0.373876 -0.262711 0.624076 0.84327 0.836667 -0.13325 0.462499 -0.777587 -0.907827 0.153785 0.667941 0.0896177 0.204166 -0.589671 -0.597972 -0.117655 0.569954 -0.791336 0.0140815 0.666941 -0.720954 0.927501 0.514574 0.437664 -0.177582 -0.624728 0.195712 -0.665869 0.744988 -0.979861 -0.524822 -0.687646 0.732136 -0.996669 0.990894 -0.0375602 0.726096 -0.497102 -0.792744 0.359522 0.488377 0.152348 0.513074 -0.773591 0.251641 -0.672432 0.435444 0.511376 0.700968 -0.837054 -0.372294 0.855712 -0.0568023 -0.675932 -0.395608 -0.98823 0.825868 0.361773 0.321062 0.0833077 0.151775 0.881427 0.142826 0.472196 0.204314 -0.0895528 0.885375 0.491309 -0.562704 0.637121 0.0882356 0.975502 -0.74488 0.805753 0.290796 -0.590686 0.343642 -0.406843 0.187276 -0.453477 0.412349 0.348584 0.645367 0.675156 -0.648774 0.0629 -0.839687 -0.626953 0.803464 -0.176263 -0.448601 0.359945 -0.406955 0.314895 0.446088 -0.604933 0.891022 -0.588512 0.879419 0.397243 0.468036 0.28818 -0.555378 -0.233554 0.650884 -0.598005 -0.671778 -0.568523 
Neuron:
learning rate: 0.5
Activation function: Relu
weights:
0.6738 0.667441 -0.319002 0.530736 0.0745841 -0.46511 0.893538 -0.304001 0.661182 0.477737 -0.674431 0.970255 -0.170687 -0.357882 0.593619 -0.314976 0.40817 0.426814 -0.879463 -0.156383 0.777703 0.441649 0.0504917 0.8762 0.853219 -0.258312 -0.361192 0.554101 0.791304 -0.711041 0.313799 0.117554 -0.907715 -0.0129234 0.779143 0.56711 -0.10573 0.895603 0.164262 0.300279 0.559701 -0.779401 -0.735167 -0.154171 -0.120061 -0.891403 0.060637 -0.596646 0.546576 0.520424 -0.414689 -0.51721 -0.0422088 -0.954996 0.571344 -0.60528 -0.94626 0.215277 0.161071 -0.886352 -0.910453 0.0169758 -0.688292 -0.124901 0.785183 0.574943 -0.929269 -0.230797 0.999175 -0.872052 -0.572577 0.700937 0.648769 -0.142348 -0.903098 -0.453534 -0.418302 0.423326 0.274068 0.771412 -0.0537767 0.866829 0.76401 -0.464802 0.120305 0.82436 0.149729 -0.0388218 0.73833 -0.869984 0.850054 0.0359757 0.643571 0.494579 0.388019 -0.56171 -0.66662 0.123966 -0.500079 -0.824343 -0.732543 -0.632338 -0.711368 -0.474381 -0.288127 0.321779 -0.43246 -0.980847 0.974367 0.504207 0.198892 0.783475 -0.136969 -0.0373049 -0.983065 -0.378601 0.847571 -0.87105 0.257357 -0.597911 0.912092 -0.477109 -0.776674 0.446539 0.983436 0.615028 0.775835 -0.539534 0.182566 -0.894982 0.277046 -0.115024 0.768079 -0.464715 -0.819503 0.247896 -0.878586 -0.386712 0.534164 -0.308546 0.262043 0.158953 -0.484295 0.458614 -0.0780261 
Neuron:
learning rate: 0.5
Activation function: Relu
weights:
